,person_age,person_income,person_emp_length,loan_amnt,cb_person_default_on_file,cb_person_cred_hist_length,other_payments,percent_of_income,loan_status
19580,28,57600,1.0,3300,0,8,4051,0.06162580066854657,yes
19581,35,75000,1.0,3300,0,9,21983,0.062244185827187506,yes
19582,27,69000,0.0,3325,1,7,12069,0.05840403295217017,yes
19583,34,30000,4.0,3350,0,10,15575,0.2322357019064125,yes
19584,31,47756,3.0,3350,0,5,11188,0.09161015095165172,yes
19585,27,35088,7.0,12000,0,8,7864,0.44078754040552454,yes
19586,32,35100,3.0,10000,1,5,23805,0.8853474988933157,no
19587,32,32004,1.0,3400,1,5,29875,1.5969938938468764,no
19588,34,35100,16.0,9000,0,10,18134,0.5304727101261346,no
19590,32,37500,4.0,3400,0,9,13035,0.1389740445534437,yes
19591,34,44000,0.0,3400,1,8,5226,0.087687625728581,yes
19592,35,48000,0.0,3400,0,9,2321,0.0744324525493115,yes
19593,28,76000,4.0,3400,0,5,17312,0.057933478735005456,yes
19594,28,35328,12.0,13000,0,9,9144,0.4964864039107852,yes
19595,31,35352,15.0,9000,0,9,26972,1.0739856801909309,no
19596,33,35360,7.0,6350,0,5,12865,0.2822849522116026,yes
19597,31,35000,4.0,3425,1,7,18100,0.20266272189349113,yes
19599,28,35380,9.0,2050,1,8,8890,0.07738769346923367,yes
19601,35,19200,0.0,3500,0,6,13768,0.6443298969072165,no
19602,28,35496,5.0,5500,0,5,4079,0.17506445554954325,yes
19604,28,35500,12.0,9600,0,8,9566,0.37017043263669314,yes
19605,29,35500,3.0,4000,0,6,21714,0.2901494269548818,no
19606,29,35568,5.0,3975,0,7,14889,0.19222399535760917,yes
19607,35,22608,1.0,3500,0,9,11073,0.3034243606415258,no
19608,27,22800,5.0,3500,1,10,18781,0.8708633988554366,no
19609,35,24000,3.0,3500,0,6,14329,0.36190673146520524,no
19610,31,24000,0.0,3500,0,6,21183,1.2424565140220092,no
19612,28,24000,2.0,3500,1,6,13355,0.3287928604978863,no
19614,28,25000,11.0,3500,0,10,23184,1.9273127753303965,no
19615,30,36000,2.0,13500,0,5,4427,0.42758052766604376,no
19616,29,27048,5.0,3500,0,7,3682,0.14979029358897544,yes
19617,32,30000,0.0,3500,0,10,11627,0.19049692483535624,yes
19618,30,36000,14.0,7000,0,5,14427,0.32447967366615676,yes
19619,30,36000,3.0,2400,0,10,23473,0.19158617386445279,yes
19620,29,30000,1.0,3500,0,8,1905,0.12457732692649938,yes
19621,29,30720,2.0,3500,0,8,27076,0.960482985729967,no
19622,27,31400,1.0,3500,0,8,20845,0.33159639981051636,no
19623,31,31500,2.0,3500,0,6,22744,0.39972590223846505,no
19624,29,34000,0.0,3500,0,8,5493,0.1227768618234118,yes
19625,30,30000,5.0,1100,0,10,5338,0.04460303300624442,yes
19626,30,36000,13.0,5000,0,9,2963,0.15134546114962014,yes
19627,30,36000,1.0,15000,0,9,19936,0.9337649402390438,no
19628,27,35000,1.0,3500,0,6,6221,0.12161645644393482,yes
19629,30,36000,11.0,6000,0,6,21082,0.40219868615095855,yes
19630,33,36000,17.0,6250,0,6,23743,0.5099127029452558,no
19631,31,36000,2.0,3500,1,10,18765,0.20307513780098638,no
19632,31,36000,2.0,4800,0,5,27181,0.5442793967570019,no
19633,29,40800,2.0,3500,1,9,28376,0.28171281390856406,no
19634,32,42000,5.0,3500,1,7,7605,0.10175897659543538,yes
19635,35,42756,0.0,3500,0,8,13590,0.12000274291983817,yes
19636,27,44000,3.0,3500,0,10,18723,0.13846579894765992,yes
19637,29,46344,0.0,3500,0,5,16380,0.11680683486850887,yes
19638,28,48000,4.0,3500,1,10,24761,0.15060889022763457,yes
19639,33,48000,17.0,3500,0,10,27722,0.17260084820988264,yes
19640,30,30000,3.0,4400,0,5,13514,0.26689312143637023,no
19641,29,42000,6.0,3500,0,5,25149,0.20770280695507684,yes
19643,27,36000,2.0,4800,0,8,29356,0.7224563515954244,no
19644,32,50000,3.0,3500,0,6,17351,0.10720083310361726,yes
19645,32,36000,7.0,2600,0,8,7922,0.0925991879763516,yes
19646,33,36000,10.0,5000,0,8,14053,0.22782157014626145,yes
19647,27,36000,6.0,4000,0,9,25641,0.38613765807510375,yes
19648,28,53000,6.0,3500,0,6,13680,0.08901322482197355,yes
19649,35,36000,1.0,3925,0,5,12428,0.16651111488206347,yes
19650,28,36000,0.0,2500,1,8,13725,0.1122334455667789,yes
19651,29,36000,2.0,2500,0,7,17681,0.13647033134996453,yes
19652,28,36000,12.0,1925,1,8,2060,0.05671773718326458,yes
19653,28,54263,0.0,3500,0,5,11115,0.08111615833874107,yes
19654,32,49000,13.0,3500,0,6,16355,0.10721396844846072,yes
19655,29,56000,7.0,3500,0,7,4066,0.06739322986867947,yes
19657,28,60000,0.0,3500,1,10,15307,0.07831203991676548,yes
19658,27,60000,0.0,3500,0,7,15633,0.0788874614014921,yes
19659,31,36000,8.0,1600,0,7,4408,0.05064573309698658,yes
19660,29,62400,0.0,3500,0,5,9631,0.06632682067122743,yes
19661,34,63504,0.0,3500,0,10,8713,0.06387910423244693,yes
19662,27,63945,6.0,3500,0,5,22429,0.0843048463243087,yes
19663,27,65000,9.0,3500,0,9,4930,0.0582653570834027,yes
19664,32,59000,6.0,3500,0,9,18557,0.08654155230818683,yes
19665,31,36000,5.0,6000,0,9,6744,0.20508613617719443,yes
19666,27,65000,9.0,3500,0,9,15664,0.07094211123723042,yes
19667,32,66504,11.0,3500,0,8,8415,0.06025237136118714,yes
19668,35,67500,5.0,3500,0,9,1494,0.05302548253189104,yes
19669,31,68000,2.0,3500,1,5,13273,0.06395380707877282,yes
19670,27,30000,3.0,5350,0,6,23076,0.7726747544771808,no
19671,28,69996,8.0,3500,0,9,27643,0.08263877411281373,yes
19672,28,70000,3.0,3500,1,8,5898,0.05460048048422826,yes
19673,33,36000,2.0,6625,0,5,20132,0.4175069321905722,no
19674,31,79500,4.0,3500,1,6,4349,0.04657289989487831,yes
19675,31,80000,4.0,3500,1,7,8686,0.049078722270521916,yes
19676,30,36000,9.0,1750,0,8,15632,0.08591908876669285,yes
19677,29,38400,4.0,3550,0,7,7939,0.11654246413446702,yes
19680,29,18000,2.0,3600,0,6,4349,0.26371694381364,no
19683,27,36000,6.0,13500,0,7,14900,0.6398104265402843,no
19684,27,21112,0.0,3600,1,10,14635,0.555812876331635,no
19685,32,25000,0.0,3600,0,8,11559,0.26783721449296927,no
19686,27,25000,0.0,3600,1,9,12080,0.2786377708978328,no
19687,31,28000,1.0,3600,0,7,22960,0.7142857142857143,no
19688,27,36000,5.0,5000,0,10,20526,0.32312265736073414,yes
19689,34,30000,5.0,3600,0,6,3404,0.13535870055647467,yes
19690,29,30000,13.0,9000,0,10,23595,1.405152224824356,no
19691,32,30000,3.0,3600,1,9,16942,0.2756930617246133,no
19692,32,36000,0.0,1800,0,10,23448,0.14340344168260039,yes
19693,30,36000,8.0,5000,0,5,8495,0.18178512997636792,yes
19694,30,30000,1.0,3600,1,10,25006,0.7208650380456548,no
19695,27,36000,5.0,5500,0,5,21811,0.38762421594192686,yes
19697,28,36000,4.0,4000,0,8,24817,0.357685773048377,yes
19698,28,31200,3.0,3600,0,7,4361,0.13413316442490406,yes
19699,27,36000,6.0,7000,1,7,13653,0.313241150937486,yes
19700,29,35000,2.0,3600,0,10,21101,0.25901143967191886,no
19701,30,35004,3.0,3600,1,6,18782,0.2219208482307977,no
19702,27,36000,4.0,1050,1,5,4310,0.03313348059324708,yes
19703,34,36000,3.0,3600,1,7,24289,0.30740329604645206,no
19704,30,36000,2.0,3000,0,10,12147,0.12577034335303736,yes
19705,29,36000,2.0,20000,0,6,14113,0.9137844382510166,no
19706,35,36000,3.0,5000,0,6,22299,0.3649368659221955,no
19707,27,36200,2.0,3600,0,10,4159,0.1123560438188571,yes
19708,28,37000,7.0,3600,0,7,2230,0.10353753235547886,yes
19709,28,38700,8.0,3600,0,7,28478,0.35218156916454707,yes
19710,28,39500,4.0,3600,0,9,2971,0.09855183552793671,yes
19711,35,33996,2.0,3600,0,5,19721,0.2521891418563923,no
19713,27,36000,3.0,10000,0,6,3389,0.30664499708687254,no
19714,29,40000,0.0,3600,1,7,12449,0.13066676345686182,yes
19715,29,36000,4.0,5300,0,6,4947,0.17067594113290183,yes
19716,29,40000,1.0,3600,0,8,7240,0.10989010989010989,yes
19717,27,40050,3.0,3600,1,7,13310,0.13462976813762154,yes
19718,33,42000,4.0,3600,1,5,2890,0.09204806954743032,yes
19719,30,36000,4.0,5000,0,5,4524,0.1588511882068878,yes
19720,29,37500,0.0,11000,0,5,26472,0.9974610083424011,no
19721,30,38126,1.0,11000,0,8,13309,0.44324455010678165,no
19722,29,38400,14.0,11000,0,7,26185,0.9005321326238231,no
19723,27,39000,3.0,11000,0,7,25298,0.8028025105823967,no
19724,33,36000,3.0,7800,0,10,29774,1.2528107934468358,no
19725,30,42000,5.0,11000,0,10,6540,0.3102086858432036,yes
19726,29,42000,0.0,11000,0,10,5910,0.30479357162648935,no
19727,30,42000,2.0,11000,0,9,7349,0.31745115581079913,no
19728,27,36000,7.0,6000,0,10,7395,0.2097535395909806,yes
19729,27,36000,5.0,14400,0,9,12215,0.6054235862938827,no
19730,29,44000,8.0,11000,0,6,14383,0.37140831279332814,yes
19731,35,36000,3.0,8000,0,10,28895,1.1259676284306825,no
19732,34,44000,1.0,11000,1,6,23839,0.5456078567531373,no
19733,30,36000,4.0,11500,0,8,15700,0.5665024630541872,no
19734,33,36000,0.0,10000,0,7,25314,0.9358038555118847,no
19735,28,45000,6.0,11000,0,7,18910,0.42161747796090454,yes
19736,27,39000,0.0,11000,1,9,13185,0.4261088514429595,no
19737,31,46992,1.0,11000,0,9,9904,0.29659188955996546,no
19738,27,41000,11.0,11000,1,7,27343,0.8054477557296624,no
19739,28,41500,3.0,11000,1,5,17621,0.4606558063570501,no
19740,32,47900,2.0,11000,0,10,7692,0.2735773975328293,no
19741,27,49000,0.0,11000,0,10,7109,0.2625862357069538,no
19742,30,36000,7.0,15000,0,5,22585,1.1181513231457323,no
19743,33,51000,0.0,11000,0,7,4941,0.23882411689354957,no
19744,32,51250,2.0,11000,0,5,29959,0.5166502277957823,no
19745,28,45996,0.0,11000,1,7,29005,0.6474015655346949,no
19746,27,52000,2.0,11000,0,9,21148,0.35654090496564245,no
19747,30,53000,1.0,11000,0,9,12118,0.26906707108262806,no
19748,27,36000,3.0,2500,0,7,15923,0.12452059570652986,yes
19749,34,36000,5.0,12000,1,10,21172,0.8092797410304828,no
19750,28,36000,1.0,1400,1,9,15072,0.06689602446483181,yes
19751,28,55000,3.0,11000,0,5,15685,0.2797914282080631,no
19752,31,55000,6.0,11000,1,9,15433,0.2780094523213789,yes
19753,29,52000,2.0,11000,1,10,5459,0.2363507445048452,no
19754,27,60000,0.0,11000,0,7,12320,0.23070469798657717,no
19755,28,36000,4.0,2400,0,7,24474,0.20822488287350338,yes
19756,30,62304,3.0,11000,0,9,9478,0.20823079544163858,no
19757,35,65867,3.0,11000,0,10,14451,0.2139411856231523,no
19758,28,68000,4.0,11000,0,5,2972,0.1691579012117857,yes
19759,29,69000,5.0,11000,1,5,22085,0.23446658851113716,yes
19760,28,69996,1.0,11000,0,8,17472,0.20942807097707714,no
19761,33,64000,14.0,11000,1,5,25137,0.2830455703368242,yes
19762,28,75000,5.0,11000,0,9,9297,0.16742005692281936,yes
19763,29,36100,2.0,14000,0,5,13753,0.626482301874972,no
19764,28,65025,4.0,11000,1,8,1220,0.17240028210955255,yes
19765,35,82863,14.0,11000,0,6,17182,0.16747613465081226,yes
19766,27,83604,2.0,11000,0,7,24154,0.18502943650126155,yes
19767,27,36120,2.0,2000,1,5,16589,0.10240131073677743,yes
19768,35,90000,3.0,11000,0,10,16379,0.14941389005854308,yes
19769,34,93000,11.0,11000,1,10,25384,0.16268338854708944,yes
19770,31,94527,7.0,11000,0,9,21279,0.15017474879860201,yes
19771,35,36153,2.0,3000,0,8,21435,0.20383204239706482,no
19772,27,85500,1.0,11000,0,6,22570,0.17479739392976323,yes
19773,27,104000,8.0,11000,0,8,9134,0.11595302848228027,yes
19774,30,138000,0.0,11000,0,10,24380,0.09681394120753388,yes
19775,31,36400,0.0,8000,0,9,17015,0.4126902244003095,no
19776,32,24000,3.0,10800,0,8,8177,0.6825507173102445,no
19777,29,32000,6.0,10800,0,6,13596,0.5868289502282112,no
19778,34,29000,0.0,10800,0,10,5257,0.4548709093206419,no
19779,28,33288,2.0,10800,0,6,21244,0.8967120557954168,no
19780,33,36500,4.0,8500,0,6,3194,0.2552092716027142,yes
19781,30,40000,4.0,10800,0,7,25459,0.7427274602847121,no
19782,33,36500,17.0,3200,0,6,26130,0.3085824493731919,yes
19783,29,42000,6.0,10800,1,7,27652,0.7527181488709228,no
19784,33,30500,1.0,10000,0,6,7475,0.43431053203040176,no
19785,34,48000,4.0,10800,0,7,26374,0.49939887172847497,yes
19786,29,36538,2.0,2500,0,7,28636,0.3163756011136421,no
19787,27,36600,6.0,5000,0,5,2097,0.1449149349331942,yes
19788,28,50000,0.0,10800,1,5,13199,0.293470286133529,no
19789,29,52000,3.0,10800,0,5,27805,0.4463732176069436,no
19790,28,52300,1.0,10800,0,8,24723,0.39163070674837724,no
19791,27,48000,3.0,10800,0,8,10307,0.2865253495343963,no
19792,35,55596,2.0,10800,0,8,17139,0.28083313831032064,no
19793,27,36789,1.0,5500,1,8,8221,0.19252310277233267,yes
19794,27,69996,3.0,10800,1,10,17029,0.20390054184681028,no
19795,31,36900,15.0,1600,0,8,26825,0.1588089330024814,yes
19796,28,36960,6.0,15000,1,10,11543,0.5901561946728567,no
19797,27,82600,4.0,10800,0,8,19474,0.1710863986313088,yes
19798,28,135000,8.0,10800,0,7,29756,0.10261867659914105,yes
19799,27,36996,4.0,8800,0,6,7688,0.3002593148628361,yes
19801,31,24996,0.0,10750,0,8,16216,1.224373576309795,no
19802,29,28800,4.0,10750,0,10,17693,0.967858107499775,no
19803,35,37000,1.0,4650,0,8,15648,0.21777819408017984,no
19804,33,55000,1.0,10725,0,6,29138,0.41470110586961567,no
19805,34,37000,17.0,5000,0,10,17847,0.26105570928836214,yes
19806,32,31000,16.0,3000,0,7,12575,0.1628222523744912,yes
19807,27,37000,3.0,5000,0,6,5373,0.1580927688367534,yes
19808,28,37000,6.0,18250,0,10,16053,0.8712464792094333,no
19809,30,26500,14.0,10625,0,9,15739,0.9873617693522907,no
19810,27,37000,5.0,8000,0,10,12079,0.3210144055214478,yes
19811,27,27900,3.0,10625,0,5,22530,1.9785847299813781,no
19812,32,37000,3.0,3000,0,7,8203,0.10417751849150954,yes
19813,28,37000,4.0,10000,0,6,12884,0.4146624647536905,yes
19814,34,37000,7.0,4400,0,5,14703,0.1973359644795264,yes
19815,35,31000,2.0,8875,0,7,4514,0.335082685192177,no
19816,27,33000,4.0,10625,0,5,26417,1.6140057724441743,no
19817,28,37000,12.0,1000,0,6,12581,0.040951717924566935,yes
19818,31,34000,15.0,10625,1,6,28520,1.938868613138686,no
19819,29,35000,1.0,10625,0,8,8993,0.40854385357788287,no
19820,33,31000,2.0,13000,0,6,6197,0.5241301455469096,no
19821,35,39000,5.0,10625,0,9,9170,0.3561850486087831,yes
19822,29,37000,2.0,2800,0,5,26492,0.2664636467453369,no
19823,34,35000,3.0,10600,0,10,21217,0.7690633388957411,no
19824,33,65600,4.0,10600,0,7,13063,0.2017625673334983,yes
19825,33,35000,12.0,10550,0,10,19085,0.6628966383914546,no
19826,29,49668,4.0,10525,0,6,12218,0.281041388518024,yes
19827,29,37000,5.0,4800,0,7,9917,0.1772329505593915,yes
19828,33,37000,2.0,13000,0,7,11701,0.5138543025416025,no
19829,35,31000,2.0,5000,1,5,9674,0.23445559411047548,no
19830,32,37000,11.0,12000,0,9,14536,0.5341880341880342,no
19831,30,31000,3.0,13000,0,8,1466,0.44017065077537754,no
19832,34,38000,3.0,10500,0,5,13711,0.4322944542797151,no
19833,33,38400,6.0,10500,0,8,12654,0.4078303425774878,yes
19834,28,40000,6.0,10500,0,10,2477,0.27982837193188176,yes
19835,31,50000,3.0,10500,0,8,11086,0.2698257696458858,no
19836,30,44000,0.0,10500,1,10,11538,0.32345511675189453,no
19837,33,53796,1.0,10500,0,6,10951,0.2450694363402964,no
19838,31,37000,12.0,22000,1,7,11832,0.8741258741258742,no
19839,28,60000,10.0,10500,1,6,15571,0.23633212541358123,yes
19840,34,62100,1.0,10500,0,5,23974,0.2754026123904947,no
19841,31,66000,11.0,10500,0,10,2579,0.16556030336954636,yes
19842,28,75000,0.0,10500,0,10,24122,0.20637603679389913,no
19843,27,75600,11.0,10500,0,5,17757,0.18152585446812924,yes
19844,31,351699,7.0,10500,0,6,13921,0.031085505864798774,yes
19845,34,55500,2.0,10450,0,10,12130,0.24094996541388056,no
19847,27,30456,0.0,10400,0,6,25234,1.991574109536576,no
19848,29,31400,3.0,10400,0,7,23386,1.2977289742949838,no
19849,32,32004,10.0,10400,0,9,16177,0.6571049472420547,no
19850,28,39000,2.0,10400,0,10,11861,0.3832123512288588,no
19851,30,31000,3.0,12000,0,5,20593,1.153070049005477,no
19852,27,45000,12.0,10400,0,9,9540,0.29328821206993794,yes
19853,30,37017,3.0,9000,0,7,6063,0.29075402209730566,no
19854,27,51600,1.0,10400,1,6,9806,0.24883954634636551,no
19855,27,62000,9.0,10400,1,10,29858,0.32356418393379377,yes
19856,29,31100,9.0,3000,1,5,4912,0.1145562853215213,yes
19857,28,65000,9.0,10400,0,8,26484,0.2700176550005193,yes
19858,27,80400,11.0,10400,0,6,20144,0.17259691980881572,yes
19859,27,35000,5.0,10375,0,5,28968,1.7199933687002653,no
19860,29,32400,5.0,10275,0,8,21334,0.9285197903488162,no
19861,30,37200,0.0,6600,0,9,5020,0.20509633312616532,no
19862,33,37200,3.0,3000,0,5,3086,0.08794043501201852,yes
19863,29,75000,1.0,10250,1,10,15708,0.17287323753626122,yes
19864,28,50000,4.0,10225,1,7,28451,0.4744999767970671,yes
19866,28,45000,6.0,3600,0,7,1222,0.0822330851112431,yes
19867,27,45000,6.0,3600,0,8,23396,0.1666358081836697,yes
19868,28,37290,7.0,5500,0,5,16565,0.26537997587454765,yes
19869,33,48000,4.0,3600,0,10,2516,0.0791487116348606,yes
19870,32,48000,15.0,3600,0,5,4173,0.08214114586898487,yes
19871,35,37400,3.0,10750,0,5,27198,1.0537149578514018,no
19872,29,50000,9.0,3600,1,10,2325,0.07551127425275302,yes
19873,34,50000,0.0,3600,0,7,29739,0.17768125956270667,yes
19874,33,50000,5.0,3600,0,5,12514,0.09603585338526383,yes
19875,29,52000,4.0,3600,0,8,4900,0.07643312101910828,yes
19876,33,53000,4.0,3600,0,5,17617,0.10174377525930532,yes
19877,29,54996,8.0,3600,0,5,23481,0.1142313184198001,yes
19878,33,55000,5.0,3600,0,6,24573,0.11831596936931016,yes
19879,34,37500,14.0,12000,0,7,2374,0.341627284632466,yes
19880,31,55000,2.0,3600,0,7,11674,0.08309098462816784,yes
19881,28,49000,2.0,3600,1,9,22338,0.13502362913509863,yes
19882,28,60000,3.0,3600,0,5,26088,0.10615711252653928,yes
19883,30,60000,1.0,3600,0,9,14596,0.07928816844330897,yes
19884,28,60000,1.0,3600,0,10,7668,0.06879156156844761,yes
19885,33,37500,3.0,6500,1,7,26054,0.5678839769351739,no
19886,30,69000,4.0,3600,0,10,6957,0.058024273487742375,yes
19887,27,64000,3.0,3600,0,5,11780,0.0689391037916507,yes
19888,27,70000,9.0,3600,1,10,11529,0.06156898291460724,yes
19889,28,37584,2.0,20000,0,5,18210,1.0323113451016828,no
19890,33,74400,15.0,3600,0,9,14678,0.06027929406248953,yes
19891,28,37620,5.0,4000,0,8,12447,0.1589004091685536,yes
19892,28,82300,3.0,3600,0,8,15844,0.05417118093174431,yes
19893,35,31732,0.0,8000,0,5,5524,0.3052503052503053,no
19894,35,85000,1.0,3600,0,6,12619,0.049736809383678034,yes
19895,31,62050,0.0,3600,0,9,18126,0.08195974865677079,yes
19896,30,90000,14.0,3600,0,6,15515,0.04833187890179231,yes
19898,29,82438,14.0,3600,0,9,9941,0.0496572271956081,yes
19899,27,106000,11.0,3600,0,5,5206,0.035716411691172095,yes
19900,30,110000,0.0,3600,0,8,5714,0.03452045336862091,yes
19901,33,102000,2.0,3600,1,6,15125,0.04143884892086331,yes
19902,31,160000,8.0,3600,0,7,9904,0.023984649824112567,yes
19903,33,20000,5.0,3625,0,9,12207,0.465161041960734,yes
19904,27,54000,2.0,3625,0,6,10238,0.08283442255838398,yes
19905,32,65000,3.0,3625,0,8,15664,0.07347575806713151,yes
19906,31,110000,2.0,3650,0,6,1619,0.03367748959688506,yes
19908,32,25000,9.0,3700,0,6,10489,0.25497898146233894,yes
19909,28,25200,2.0,3700,0,8,7839,0.21312136397672946,no
19910,31,29000,4.0,3700,0,7,11162,0.20742235676645362,yes
19911,28,40000,1.0,3700,0,8,3842,0.10232866862105205,yes
19912,31,38000,5.0,14000,0,5,28502,1.4739945251631923,no
19913,30,38000,14.0,6000,0,5,13633,0.2462346616325358,yes
19914,35,62217,15.0,3700,0,8,23171,0.09476002663525072,yes
19915,34,38000,12.0,12775,0,5,13545,0.5223880597014925,no
19916,27,70000,4.0,3700,0,5,20022,0.0740325743327064,yes
19917,28,94000,3.0,3700,0,9,28200,0.05623100303951368,yes
19918,34,25200,0.0,3750,1,6,23821,2.719361856417694,no
19919,30,38000,14.0,12600,0,8,15647,0.563682727150718,no
19920,32,50000,0.0,3775,0,8,7477,0.0887754862074642,yes
19921,32,13200,2.0,3800,0,9,5657,0.5037783375314862,no
19922,35,38000,5.0,5000,0,7,2411,0.14049284891399028,yes
19923,32,38000,2.0,4000,0,9,26858,0.3590019745108598,no
19924,28,38000,6.0,10200,0,10,11336,0.38253825382538253,yes
19925,28,38000,13.0,6425,0,8,6174,0.20187896688242318,yes
19926,32,68000,9.0,3800,1,8,29432,0.09852727649865173,yes
19927,35,38000,10.0,9600,0,9,27157,0.8853638291985613,no
19929,31,38000,15.0,10400,0,10,8860,0.3568977350720659,yes
19930,28,29950,4.0,3825,0,8,21242,0.43925126320624713,yes
19931,32,38000,8.0,8000,1,6,13139,0.32178914766099515,yes
19932,33,38000,4.0,10000,0,10,1421,0.2733809016102135,yes
19933,31,49000,2.0,3850,0,6,20479,0.1349882542687844,yes
19936,32,38000,16.0,10000,0,6,15794,0.4503287399801855,yes
19937,28,30000,4.0,3900,0,8,14304,0.2484709480122324,yes
19938,31,37584,0.0,3900,0,8,12154,0.15336217066456942,yes
19939,35,38000,1.0,2400,0,5,20470,0.13690815744438106,yes
19940,28,55000,2.0,3900,0,10,8026,0.08302465193511305,yes
19941,29,27000,10.0,3975,0,5,11162,0.250978658921581,yes
19943,27,32000,3.0,4500,0,8,11952,0.22446129289704708,no
19944,29,38000,3.0,6000,1,9,22573,0.3889285019770532,no
19945,31,38000,1.0,13750,0,5,20392,0.7808950477055884,no
19946,28,14400,2.0,4000,1,8,2668,0.34094783498124787,no
19947,31,15000,2.0,4000,0,6,6879,0.4925501785494397,no
19948,28,38000,5.0,8400,0,7,6440,0.2661596958174905,yes
19949,29,38000,8.0,3600,0,9,12111,0.1390551971879949,yes
19951,31,38000,2.0,2000,0,8,5685,0.06189076280365156,yes
19952,30,16500,0.0,4000,1,7,6968,0.419639110365086,no
19953,31,17000,2.0,4000,1,9,3682,0.3003453972067878,no
19954,27,17000,2.0,4000,0,8,5039,0.3344201989800184,no
19955,35,38000,2.0,15000,0,5,3123,0.43008286263153367,no
19956,35,32000,1.0,10750,1,5,18022,0.7690656746315638,no
19957,32,18000,0.0,4000,0,10,12978,0.7964954201513341,no
19959,31,18000,6.0,4000,0,5,12202,0.689893066574681,no
19960,29,38000,5.0,8000,0,6,8702,0.27305618130930437,yes
19961,33,38000,0.0,2500,0,6,6261,0.07876744698950817,yes
19963,34,38000,1.0,10000,0,6,12849,0.3975985050296211,no
19964,29,19200,4.0,4000,0,6,13289,0.6767044493317543,no
19965,34,38000,9.0,14500,1,6,29964,1.8043802887008462,no
19966,35,19820,0.0,4000,0,10,1054,0.2131514441010338,no
19967,30,19968,3.0,4000,0,9,10919,0.44203779423140677,no
19969,28,20000,5.0,4000,0,9,11589,0.4755677089525621,yes
19970,27,32000,0.0,7500,1,9,7337,0.3040992579978105,no
19973,27,38000,11.0,5000,0,5,3995,0.14703720041170415,yes
19974,33,20000,5.0,4000,1,8,16585,1.171303074670571,no
19975,29,38000,0.0,2450,1,6,3901,0.07184961435819233,yes
19976,27,21000,5.0,4000,0,9,4356,0.2403268445085316,yes
19978,30,21300,1.0,4000,1,7,6950,0.2787456445993031,no
19981,27,22000,1.0,4000,0,10,10000,0.3333333333333333,no
